client_number,tickets_25_26,tickets_24_25,tickets_23_24,tickets_22_23,tickets_21_22,tickets_19_20,tickets_18_19,tickets_17_18,tickets_16_17,tickets_15_16,tickets_14_15
29058,0,0,0,0,0,0,1,1,0,0,0
29075,0,0,0,0,0,0,1,1,0,0,0
29086,0,0,0,0,0,0,1,1,0,0,0
29090,0,0,0,0,0,0,1,1,0,0,0
29099,1,1,0,0,0,0,1,1,0,0,0
29101,0,0,0,0,0,0,1,1,0,0,0
29107,0,0,0,0,0,0,1,1,0,0,0
29108,0,0,0,0,0,0,1,1,0,0,0
29111,0,0,0,0,0,0,1,1,0,0,0
29113,0,0,0,0,0,0,1,1,0,0,0
29118,0,0,0,0,0,0,1,1,0,0,0
29120,0,0,0,0,0,0,1,0,0,0,0
29121,0,0,0,0,0,0,1,1,0,0,0
29122,0,0,0,0,0,0,1,1,0,0,0
29123,0,0,0,0,0,0,1,1,0,0,0
29126,0,0,0,0,0,0,1,1,0,0,0
29136,0,0,0,0,0,0,1,1,0,0,0
29143,0,0,0,0,0,0,1,1,0,0,0
29162,0,0,0,0,0,0,1,1,0,0,0
29169,0,0,0,0,0,0,1,1,0,0,0
29191,0,0,0,0,0,0,1,1,0,0,0
29230,0,0,0,0,0,0,1,1,0,0,0
29252,0,0,0,0,0,0,1,1,0,0,0
29311,0,0,0,0,0,0,1,1,0,0,0
29324,0,0,0,0,0,0,1,1,0,0,0
29325,0,0,0,0,0,0,1,1,0,0,0
29328,0,0,0,0,0,0,1,1,0,0,0
29484,0,0,0,0,0,0,1,0,0,0,0
29606,0,0,0,0,0,0,1,0,0,0,0
29652,0,0,0,0,0,0,1,0,0,0,0
29700,0,0,0,0,0,0,1,0,0,0,0
29815,0,0,0,0,0,0,1,0,0,0,0
30058,0,0,0,0,0,0,1,0,0,0,0
30101,0,0,0,0,0,0,1,1,0,0,0
30147,0,0,0,0,0,0,1,0,0,0,0
30621,0,0,0,0,0,0,1,0,0,0,0
30665,0,0,0,0,0,0,1,0,0,0,0
30693,0,0,0,0,0,0,1,0,0,0,0
30759,0,0,0,0,0,0,1,0,0,0,0
30944,0,0,0,0,0,0,1,0,0,0,0
30949,0,0,0,0,0,0,1,0,0,0,0
30964,0,0,0,0,0,0,1,0,0,0,0
30966,0,0,0,0,0,0,1,0,0,0,0
30970,0,0,0,0,0,0,1,0,0,0,0
30971,0,0,0,0,0,0,1,0,0,0,0
30972,0,0,0,0,0,0,1,0,0,0,0
30973,0,0,0,0,0,0,1,0,0,0,0
30975,0,0,0,0,0,0,1,0,0,0,0
30983,0,0,0,0,0,0,1,0,0,0,0
30984,0,0,0,0,0,0,1,0,0,0,0
30985,0,0,0,0,0,0,1,0,0,0,0
30986,0,0,0,0,0,0,1,0,0,0,0
30991,0,0,0,0,0,0,1,0,0,0,0
30996,0,0,0,0,0,0,1,0,0,0,0
30997,0,0,0,0,0,0,1,0,0,0,0
30999,0,0,0,0,0,0,1,0,0,0,0
31001,0,0,0,0,0,0,1,0,0,0,0
31004,0,0,0,0,0,0,1,0,0,0,0
31014,0,0,0,0,0,0,1,0,0,0,0
31016,0,0,0,0,0,0,1,0,0,0,0
31018,0,0,0,0,0,0,1,0,0,0,0
31020,0,0,0,0,0,0,1,0,0,0,0
31027,0,0,0,0,0,0,1,0,0,0,0
31036,0,0,0,0,0,0,1,0,0,0,0
31040,0,0,0,0,0,0,1,0,0,0,0
31041,0,0,0,0,0,0,1,0,0,0,0
31044,0,0,0,0,0,0,1,0,0,0,0
31047,0,0,0,0,0,0,1,0,0,0,0
31049,0,0,0,0,0,0,1,0,0,0,0
31050,0,0,0,0,0,0,1,0,0,0,0
31051,0,0,0,0,0,0,1,0,0,0,0
31054,0,0,0,0,0,0,1,0,0,0,0
31057,0,0,0,0,0,0,1,0,0,0,0
31058,0,0,0,0,0,0,1,0,0,0,0
31060,0,0,0,0,0,0,1,0,0,0,0
31067,0,0,0,0,0,0,1,0,0,0,0
31068,0,0,0,0,0,0,1,0,0,0,0
31069,0,0,0,0,0,0,1,0,0,0,0
31070,0,0,0,0,0,0,1,0,0,0,0
31071,0,0,0,0,0,0,1,0,0,0,0
31072,0,0,0,0,0,0,1,0,0,0,0
31075,0,0,0,0,0,0,1,0,0,0,0
31084,0,0,0,0,0,0,1,0,0,0,0
31100,0,0,0,0,0,0,1,0,0,0,0
31104,0,0,0,0,0,0,1,0,0,0,0
31117,0,0,0,0,0,0,1,0,0,0,0
31119,0,0,0,0,0,0,1,0,0,0,0
31120,0,0,0,0,0,0,1,0,0,0,0
31123,0,0,0,0,0,0,1,0,0,0,0
31126,0,0,0,0,0,0,1,0,0,0,0
31128,0,0,0,0,0,0,1,0,0,0,0
31129,0,0,0,0,0,0,1,0,0,0,0
31131,0,0,0,0,0,0,1,0,0,0,0
31132,0,0,0,0,0,0,1,0,0,0,0
31134,0,0,0,0,0,0,1,0,0,0,0
31135,0,0,0,0,0,0,1,0,0,0,0
31137,0,0,0,0,0,0,1,0,0,0,0
31140,0,0,0,0,0,0,1,0,0,0,0
31141,0,0,0,0,0,0,1,0,0,0,0
31147,0,0,0,0,0,0,1,0,0,0,0
31154,0,0,0,0,0,0,1,0,0,0,0
31156,0,0,0,0,0,0,1,0,0,0,0
31163,0,0,0,0,0,0,1,0,0,0,0
31167,0,0,0,0,0,0,1,0,0,0,0
31170,0,0,0,0,0,0,1,0,0,0,0
31171,0,0,0,0,0,0,1,0,0,0,0
31172,0,0,0,0,0,0,1,0,0,0,0
31176,0,0,0,0,0,0,1,0,0,0,0
31178,0,0,0,0,0,0,1,0,0,0,0
31179,1,1,0,0,0,0,1,0,0,0,0
31191,0,0,0,0,0,0,1,0,0,0,0
31192,0,0,0,0,0,0,1,0,0,0,0
31193,0,0,0,0,0,0,1,0,0,0,0
31195,0,0,0,0,0,0,1,0,0,0,0
31201,0,0,0,0,0,0,1,0,0,0,0
31202,0,0,0,0,0,0,1,0,0,0,0
31203,0,0,0,0,0,0,1,0,0,0,0
31211,0,0,0,0,0,0,1,0,0,0,0
31213,0,0,0,0,0,0,1,0,0,0,0
31216,0,0,0,0,0,0,1,0,0,0,0
31217,0,0,0,0,0,0,1,0,0,0,0
31220,0,0,0,0,0,0,1,0,0,0,0
31221,0,0,0,0,0,0,1,0,0,0,0
31225,0,0,0,0,0,0,1,0,0,0,0
31229,0,0,0,0,0,0,1,0,0,0,0
31230,0,0,0,0,0,0,1,0,0,0,0
31234,0,0,0,0,0,0,1,0,0,0,0
31235,0,0,0,0,0,0,1,0,0,0,0
31237,0,0,0,0,0,0,1,0,0,0,0
31239,0,0,0,0,0,0,1,0,0,0,0
31245,0,0,0,0,0,0,1,0,0,0,0
31246,0,0,0,0,0,0,1,0,0,0,0
31247,0,0,0,0,0,0,1,0,0,0,0
31250,0,0,0,0,0,0,1,0,0,0,0
31251,0,0,0,0,0,0,1,0,0,0,0
31255,0,0,0,0,0,0,1,0,0,0,0
31256,0,0,0,0,0,0,1,0,0,0,0
31260,0,0,0,0,0,0,1,0,0,0,0
31261,0,0,0,0,0,0,1,0,0,0,0
31262,0,0,0,0,0,0,1,0,0,0,0
31263,0,0,0,0,0,0,1,0,0,0,0
31264,0,0,0,0,0,0,1,0,0,0,0
31265,0,0,0,0,0,0,1,0,0,0,0
31268,0,0,0,0,0,0,1,0,0,0,0
31269,0,0,0,0,0,0,1,0,0,0,0
31270,0,0,0,0,0,0,1,0,0,0,0
31271,0,0,0,0,0,0,1,0,0,0,0
31272,0,0,0,0,0,0,1,0,0,0,0
31274,0,0,0,0,0,0,1,0,0,0,0
31275,0,0,0,0,0,0,1,0,0,0,0
31280,0,0,0,0,0,0,1,0,0,0,0
31282,0,0,0,0,0,0,1,0,0,0,0
31286,0,0,0,0,0,0,1,0,0,0,0
31291,0,0,0,0,0,0,1,0,0,0,0
31304,0,0,0,0,0,0,1,0,0,0,0
31306,0,0,0,0,0,0,1,0,0,0,0
31307,0,0,0,0,0,0,1,0,0,0,0
31317,0,0,0,0,0,0,1,0,0,0,0
31321,0,0,0,0,0,0,1,0,0,0,0
31332,0,0,0,0,0,0,1,0,0,0,0
31338,0,0,0,0,0,0,1,0,0,0,0
31340,0,0,0,0,0,0,1,0,0,0,0
31348,0,0,0,0,0,0,1,0,0,0,0
31427,0,0,0,0,0,0,1,0,0,0,0
31434,0,0,0,0,0,0,1,0,0,0,0
31443,0,0,0,0,0,0,1,0,0,0,0
31446,0,0,0,0,0,0,1,0,0,0,0
31451,0,0,0,0,0,0,1,0,0,0,0
31458,0,0,0,0,0,0,1,0,0,0,0
31467,0,0,0,0,0,0,1,0,0,0,0
31489,0,0,0,0,0,0,1,0,0,0,0
31493,0,0,0,0,0,0,1,0,0,0,0
31494,0,0,0,0,0,0,1,0,0,0,0
31495,0,0,0,0,0,0,1,0,0,0,0
31498,0,0,0,0,0,0,1,0,0,0,0
31499,0,0,0,0,0,0,1,0,0,0,0
31500,0,0,0,0,0,0,1,0,0,0,0
31501,0,0,0,0,0,0,1,0,0,0,0
31505,0,0,0,0,0,0,1,0,0,0,0
31507,0,0,0,0,0,0,1,0,0,0,0
31510,0,0,0,0,0,0,1,0,0,0,0
31511,0,0,0,0,0,0,1,0,0,0,0
31512,0,0,0,0,0,0,1,0,0,0,0
31513,0,0,0,0,0,0,1,0,0,0,0
31515,0,0,0,0,0,0,1,0,0,0,0
31522,0,0,0,0,0,0,1,0,0,0,0
31525,0,0,0,0,0,0,1,0,0,0,0
31526,0,0,0,0,0,0,1,0,0,0,0
31527,0,0,0,0,0,0,1,0,0,0,0
31529,0,1,0,0,0,0,1,0,0,0,0
31530,0,0,0,0,0,0,1,0,0,0,0
31531,0,0,0,0,0,0,1,0,0,0,0
31536,0,0,0,0,0,0,1,0,0,0,0
31537,0,0,0,0,0,0,1,0,0,0,0
31538,0,0,0,0,0,0,1,0,0,0,0
31539,0,0,0,0,0,0,1,0,0,0,0
31540,0,0,0,0,0,0,1,0,0,0,0
31541,0,0,0,0,0,0,1,0,0,0,0
31543,0,0,0,0,0,0,1,0,0,0,0
31544,0,0,0,0,0,0,1,0,0,0,0
31549,0,0,0,0,0,0,1,0,0,0,0
31550,0,0,0,0,0,0,1,0,0,0,0
31551,0,0,0,0,0,0,1,0,0,0,0
31553,0,0,0,0,0,0,1,0,0,0,0
31554,0,0,0,0,0,0,1,0,0,0,0
31557,0,0,0,0,0,0,1,0,0,0,0
31558,0,0,0,0,0,0,1,0,0,0,0
31559,0,0,0,0,0,0,1,0,0,0,0
31562,0,0,0,0,0,0,1,0,0,0,0
31564,0,0,0,0,0,0,1,0,0,0,0
31565,0,0,0,0,0,0,1,0,0,0,0
31566,0,0,0,0,0,0,1,0,0,0,0
31567,0,0,0,0,0,0,1,0,0,0,0
31569,0,0,0,0,0,0,1,0,0,0,0
31577,0,0,0,0,0,0,1,0,0,0,0
31578,0,0,0,0,0,0,1,0,0,0,0
31579,0,0,0,0,0,0,1,0,0,0,0
31582,0,0,0,0,0,0,1,0,0,0,0
31597,0,0,0,0,0,0,1,0,0,0,0
31605,0,0,0,0,0,0,1,0,0,0,0
31695,0,0,0,0,0,0,1,0,0,0,0
31700,0,0,0,0,0,0,1,0,0,0,0
31704,0,0,0,0,0,0,1,0,0,0,0
31706,0,0,0,0,0,0,1,0,0,0,0
31790,0,0,0,0,0,0,1,0,0,0,0
31801,0,0,0,0,0,0,1,0,0,0,0
31875,0,0,0,0,0,0,1,0,0,0,0
31962,0,0,0,0,0,0,1,0,0,0,0
31965,0,0,0,0,0,0,1,0,0,0,0
32479,0,0,0,0,0,0,1,0,0,0,0
32482,0,0,0,0,0,0,1,0,0,0,0
32730,0,0,0,0,0,0,1,0,0,0,0
33007,0,0,0,0,0,0,1,0,0,0,0
47741,0,0,0,0,0,0,1,1,1,1,0
48296,0,0,0,0,0,0,1,1,1,1,0
10001,0,1,0,0,0,0,0,1,1,0,1
10001,0,1,0,0,0,0,0,1,1,0,1
10001,0,1,0,0,0,0,0,1,1,0,1
10001,0,1,0,0,0,0,0,1,1,0,1
10004,0,0,0,0,0,0,0,1,1,1,1
10005,0,0,0,0,0,0,0,1,1,1,1
10549,0,0,0,0,0,0,0,1,1,1,1
10600,0,0,0,0,0,0,0,1,1,1,1
10609,0,0,0,0,0,0,0,1,1,1,1
10625,0,0,0,0,0,0,0,1,1,0,0
10657,0,0,0,0,0,0,0,1,1,1,1
10676,0,0,0,0,0,0,0,1,1,1,1
10695,0,0,0,0,0,0,0,1,1,1,1
10705,0,0,0,0,0,0,0,1,1,1,1
10722,0,0,0,0,0,0,0,1,1,1,1
10727,0,0,0,0,0,0,0,1,1,1,1
10729,0,0,0,0,0,0,0,1,1,1,1
10744,0,0,0,0,0,0,0,1,1,1,1
10765,0,0,0,0,0,0,0,1,1,1,0
10779,0,0,0,0,0,0,0,1,1,1,1
10792,0,0,0,0,0,0,0,1,1,1,1
10794,0,0,0,0,0,0,0,1,1,1,1
10824,0,0,0,0,0,0,0,1,1,1,1
10837,0,0,0,0,0,0,0,1,1,1,1
10894,0,0,0,0,0,0,0,1,1,1,1
10936,0,0,0,0,0,0,0,1,1,1,1
10942,0,0,0,0,0,0,0,1,1,1,1
10950,0,0,0,0,0,0,0,1,1,1,1
10952,0,0,0,0,0,0,0,1,1,1,1
10960,0,0,0,0,0,0,0,1,1,1,1
11017,0,0,0,0,0,0,0,1,1,1,1
11019,0,0,0,0,0,0,0,1,1,1,1
11072,0,0,0,0,0,0,0,1,1,1,1
11076,0,0,0,0,0,0,0,1,1,0,0
11093,0,0,0,0,0,0,0,1,1,1,1
11116,1,0,0,0,0,0,0,1,1,1,1
11202,0,0,0,0,0,0,0,1,1,1,1
11259,0,0,0,0,0,0,0,1,1,1,1
11262,0,0,0,0,0,0,0,1,1,1,1
11270,0,0,0,0,0,0,0,1,1,1,1
11317,0,0,0,0,0,0,0,1,1,1,1
11346,0,0,0,0,0,0,0,1,1,1,1
11411,0,0,0,0,0,0,0,1,1,1,0
11436,0,0,0,0,0,0,0,1,1,1,1
11437,0,0,0,0,0,0,0,1,0,1,1
11444,0,0,0,0,0,0,0,1,1,1,1
11447,0,0,0,0,0,0,0,1,0,1,1
11461,0,1,0,0,0,0,0,1,1,1,1
11478,0,0,0,0,0,0,0,1,1,1,1
11503,0,0,0,0,0,0,0,1,1,1,0
11504,0,0,0,0,0,0,0,1,0,1,0
11513,1,1,0,0,0,0,0,1,1,1,1
11514,0,0,0,0,0,0,0,1,0,1,1
11520,0,0,0,0,0,0,0,1,1,1,1
11523,0,0,0,0,0,0,0,1,1,1,1
11530,0,0,0,0,0,0,0,1,1,1,1
11574,0,0,0,0,0,0,0,1,0,0,0
11575,0,0,0,0,0,0,0,1,0,0,0
11586,0,0,0,0,0,0,0,1,1,1,1
11588,1,1,0,0,0,0,0,1,1,1,1
11589,0,0,0,0,0,0,0,1,1,1,1
11614,0,0,0,0,0,0,0,1,0,0,1
11630,0,0,0,0,0,0,0,1,1,1,1
11645,0,0,0,0,0,0,0,1,1,1,0
11686,0,0,0,0,0,0,0,1,1,1,1
11687,0,0,0,0,0,0,0,1,1,1,1
11711,0,0,0,0,0,0,0,1,1,1,1
11731,0,0,0,0,0,0,0,1,1,1,1
11794,0,0,0,0,0,0,0,1,1,1,1
11810,0,0,0,0,0,0,0,1,1,1,1
11824,0,0,0,0,0,0,0,1,1,1,1
11825,0,0,0,0,0,0,0,1,1,1,1
11828,0,0,0,0,0,0,0,1,1,1,1
11839,0,0,0,0,0,0,0,1,1,1,1
11862,0,0,0,0,0,0,0,1,1,1,1
11888,0,0,0,0,0,0,0,1,1,1,1
11892,0,0,0,0,0,0,0,1,1,1,1
11898,0,0,0,0,0,0,0,1,1,1,1
11902,0,0,0,0,0,0,0,1,1,1,1
11908,0,0,0,0,0,0,0,1,1,1,0
11931,0,0,0,0,0,0,0,1,1,1,1
11932,0,0,0,0,0,0,0,1,1,1,1
11933,0,0,0,0,0,0,0,1,1,1,1
11939,0,0,0,0,0,0,0,1,1,1,1
11947,0,0,0,0,0,0,0,1,1,1,1
11955,0,0,0,0,0,0,0,1,1,1,1
11958,0,0,0,0,0,0,0,1,1,1,1
11966,0,0,0,0,0,0,0,1,1,1,1
11969,0,0,0,0,0,0,0,1,1,1,1
11970,0,0,0,0,0,0,0,1,1,1,1
11971,0,0,0,0,0,0,0,1,1,1,1
11975,0,0,0,0,0,0,0,1,1,1,1
11985,0,0,0,0,0,0,0,1,1,1,1
11991,0,0,0,0,0,0,0,1,1,1,1
12006,0,0,0,0,0,0,0,1,1,1,1
12031,0,0,0,0,0,0,0,1,1,1,1
12032,0,0,0,0,0,0,0,1,1,1,1
12051,0,0,0,0,0,0,0,1,1,1,1
12069,0,0,0,0,0,0,0,1,1,1,1
12087,0,0,0,0,0,0,0,1,1,1,1
12098,0,0,0,0,0,0,0,1,1,1,1
12118,0,0,0,0,0,0,0,1,1,1,1
12127,0,0,0,0,0,0,0,1,1,1,1
12131,0,0,0,0,0,0,0,1,1,1,1
12137,0,0,0,0,0,0,0,1,1,1,1
12165,1,1,0,0,0,0,0,1,1,1,1
12178,0,0,0,0,0,0,0,1,1,1,1
12182,0,0,0,0,0,0,0,1,1,1,1
12183,0,1,0,0,0,0,0,1,1,1,1
12219,0,0,0,0,0,0,0,1,1,1,1
12220,0,0,0,0,0,0,0,1,1,1,1
12222,0,0,0,0,0,0,0,1,1,1,1
12230,0,0,0,0,0,0,0,1,1,1,1
12232,0,0,0,0,0,0,0,1,1,1,1
12234,0,0,0,0,0,0,0,1,1,1,1
12273,0,0,0,0,0,0,0,1,1,1,1
12299,0,0,0,0,0,0,0,1,1,1,1
12320,0,0,0,0,0,0,0,1,1,1,1
12347,0,0,0,0,0,0,0,1,1,1,1
12348,0,0,0,0,0,0,0,1,1,1,1
12372,0,0,0,0,0,0,0,1,1,1,1
12403,0,0,0,0,0,0,0,1,1,1,1
12405,0,0,0,0,0,0,0,1,1,1,1
12409,0,0,0,0,0,0,0,1,1,1,1
12422,0,0,0,0,0,0,0,1,1,1,1
12423,0,0,0,0,0,0,0,1,1,1,1
12426,0,0,0,0,0,0,0,1,1,1,1
12437,0,0,0,0,0,0,0,1,1,1,1
12440,0,0,0,0,0,0,0,1,1,1,1
12457,0,0,0,0,0,0,0,1,1,1,1
12463,0,0,0,0,0,0,0,1,1,1,1
12518,0,0,0,0,0,0,0,1,1,1,1
12525,0,0,0,0,0,0,0,1,1,1,1
12542,0,0,0,0,0,0,0,1,1,1,1
12630,0,0,0,0,0,0,0,1,1,1,1
12637,0,0,0,0,0,0,0,1,1,1,1
12671,0,0,0,0,0,0,0,1,1,1,1
12676,1,1,0,0,0,0,0,1,1,1,1
12689,0,0,0,0,0,0,0,1,1,1,1
12708,0,0,0,0,0,0,0,1,1,0,1
12721,0,0,0,0,0,0,0,1,1,1,1
12724,0,0,0,0,0,0,0,1,1,1,1
12729,0,0,0,0,0,0,0,1,0,0,1
12733,0,0,0,0,0,0,0,1,1,1,1
12737,0,0,0,0,0,0,0,1,1,1,1
12744,0,0,0,0,0,0,0,1,1,1,1
12769,0,0,0,0,0,0,0,1,1,1,1
12783,0,0,0,0,0,0,0,1,1,1,1
12793,0,0,0,0,0,0,0,1,1,1,1
12801,0,0,0,0,0,0,0,1,1,1,1
12803,0,0,0,0,0,0,0,1,1,1,1
12846,0,0,0,0,0,0,0,1,1,1,1
12863,0,0,0,0,0,0,0,1,1,1,1
12869,0,0,0,0,0,0,0,1,1,1,1
12884,0,0,0,0,0,0,0,1,1,1,1
12914,0,0,0,0,0,0,0,1,1,1,1
12923,0,0,0,0,0,0,0,1,0,0,1
12939,0,0,0,0,0,0,0,1,1,1,1
12977,0,0,0,0,0,0,0,1,1,1,1
12984,0,0,0,0,0,0,0,1,1,1,1
12996,0,0,0,0,0,0,0,1,1,1,1
13007,0,0,0,0,0,0,0,1,1,1,1
13012,0,0,0,0,0,0,0,1,1,1,1
13013,0,0,0,0,0,0,0,1,1,1,1
13014,0,0,0,0,0,0,0,1,1,1,1
13020,0,0,0,0,0,0,0,1,0,0,1
13040,0,0,0,0,0,0,0,1,1,1,1
13047,0,0,0,0,0,0,0,1,1,1,1
13067,0,0,0,0,0,0,0,1,1,1,1
13072,0,0,0,0,0,0,0,1,1,1,1
13073,0,0,0,0,0,0,0,1,0,0,1
13090,0,0,0,0,0,0,0,1,1,1,1
13093,0,0,0,0,0,0,0,1,1,1,1
13096,0,0,0,0,0,0,0,1,1,1,1
13115,0,0,0,0,0,0,0,1,1,1,1
13132,0,0,0,0,0,0,0,1,0,0,1
13142,0,0,0,0,0,0,0,1,1,1,1
13160,0,0,0,0,0,0,0,1,1,1,0
13161,0,0,0,0,0,0,0,1,1,1,0
13188,0,0,0,0,0,0,0,1,1,1,1
13208,0,0,0,0,0,0,0,1,1,1,1
13269,1,1,0,0,0,0,0,1,1,1,1
13458,0,0,0,0,0,0,0,1,1,1,1
13503,0,0,0,0,0,0,0,1,1,1,1
13516,0,0,0,0,0,0,0,1,1,1,1
13536,1,1,0,0,0,0,0,1,1,1,1
13538,1,1,0,0,0,0,0,1,1,0,1
13549,0,1,0,0,0,0,0,1,1,1,1
13555,0,0,0,0,0,0,0,1,0,0,1
13568,0,0,0,0,0,0,0,1,1,1,1
13592,0,0,0,0,0,0,0,1,1,1,1
13643,0,0,0,0,0,0,0,1,1,1,1
13644,0,0,0,0,0,0,0,1,1,0,0
13649,0,0,0,0,0,0,0,1,1,1,1
13650,0,0,0,0,0,0,0,1,1,1,1
13655,0,0,0,0,0,0,0,1,0,1,1
13670,0,0,0,0,0,0,0,1,1,1,1
13676,0,0,0,0,0,0,0,1,1,1,1
13696,0,0,0,0,0,0,0,1,1,1,1
13699,0,0,0,0,0,0,0,1,1,1,1
13702,0,0,0,0,0,0,0,1,1,1,1
13723,0,0,0,0,0,0,0,1,1,1,1
13724,0,0,0,0,0,0,0,1,1,1,1
13733,0,0,0,0,0,0,0,1,1,1,1
13744,0,0,0,0,0,0,0,1,1,1,1
13746,0,0,0,0,0,0,0,1,1,1,1
13747,0,0,0,0,0,0,0,1,1,1,1
13765,0,0,0,0,0,0,0,1,1,1,1
13769,0,0,0,0,0,0,0,1,1,1,1
13774,0,0,0,0,0,0,0,1,1,1,1
13783,0,0,0,0,0,0,0,1,1,1,1
13796,0,0,0,0,0,0,0,1,1,1,1
13799,0,0,0,0,0,0,0,1,1,1,1
13835,0,0,0,0,0,0,0,1,1,1,1
13836,0,0,0,0,0,0,0,1,1,0,1
13910,0,0,0,0,0,0,0,1,1,1,1
13942,0,0,0,0,0,0,0,1,1,1,1
13948,0,0,0,0,0,0,0,1,1,1,1
13953,0,0,0,0,0,0,0,1,1,1,1
13960,0,0,0,0,0,0,0,1,1,1,1
13973,1,1,0,0,0,0,0,1,1,1,1
13987,0,0,0,0,0,0,0,1,1,1,1
13990,0,0,0,0,0,0,0,1,1,1,1
13993,0,0,0,0,0,0,0,1,1,1,1
14031,0,0,0,0,0,0,0,1,1,1,1
14032,0,0,0,0,0,0,0,1,1,1,1
14038,1,1,0,0,0,0,0,1,1,0,1
14040,0,0,0,0,0,0,0,1,1,1,1
14041,0,0,0,0,0,0,0,1,1,1,1
14044,0,0,0,0,0,0,0,1,1,1,1
14046,0,0,0,0,0,0,0,1,1,1,1
14061,0,0,0,0,0,0,0,1,1,1,1
14065,0,0,0,0,0,0,0,1,1,1,1
14066,0,0,0,0,0,0,0,1,1,1,1
14067,0,0,0,0,0,0,0,1,1,1,1
14071,0,0,0,0,0,0,0,1,1,1,1
14081,0,0,0,0,0,0,0,1,1,1,1
14082,0,0,0,0,0,0,0,1,1,1,1
14093,0,0,0,0,0,0,0,1,1,1,1
14104,0,0,0,0,0,0,0,1,1,1,1
14112,0,0,0,0,0,0,0,1,1,1,1
14130,0,0,0,0,0,0,0,1,1,1,1
14166,0,0,0,0,0,0,0,1,0,1,1
14182,0,0,0,0,0,0,0,1,1,1,1
14193,0,0,0,0,0,0,0,1,1,1,1
14214,0,0,0,0,0,0,0,1,1,1,1
14245,0,0,0,0,0,0,0,1,1,1,1
14246,0,0,0,0,0,0,0,1,1,1,1
14250,0,0,0,0,0,0,0,1,1,1,1
14253,0,0,0,0,0,0,0,1,0,1,1
14267,0,0,0,0,0,0,0,1,1,1,1
14275,0,0,0,0,0,0,0,1,1,1,1
14277,0,0,0,0,0,0,0,1,1,1,1
14286,0,0,0,0,0,0,0,1,1,1,1
14328,0,0,0,0,0,0,0,1,1,1,1
14334,0,0,0,0,0,0,0,1,1,1,1
14335,0,0,0,0,0,0,0,1,1,1,1
14339,0,0,0,0,0,0,0,1,1,0,1
14348,0,0,0,0,0,0,0,1,1,1,1
14365,0,0,0,0,0,0,0,1,1,1,1
14373,0,0,0,0,0,0,0,1,1,1,1
14376,0,0,0,0,0,0,0,1,1,1,1
14378,0,0,0,0,0,0,0,1,1,1,1
14379,0,0,0,0,0,0,0,1,1,1,1
14382,0,0,0,0,0,0,0,1,1,1,1
14383,0,0,0,0,0,0,0,1,1,1,1
14414,0,0,0,0,0,0,0,1,1,1,1
14422,0,1,0,0,0,0,0,1,1,1,1
14424,0,0,0,0,0,0,0,1,1,1,1
14428,0,0,0,0,0,0,0,1,1,1,1
14436,1,1,0,0,0,0,0,1,1,1,1
14439,0,1,0,0,0,0,0,1,1,1,1
14450,0,0,0,0,0,0,0,1,1,1,1
14452,0,0,0,0,0,0,0,1,1,1,1
14461,0,0,0,0,0,0,0,1,1,1,1
14468,0,0,0,0,0,0,0,1,1,1,1
14469,0,0,0,0,0,0,0,1,1,1,1
14478,0,0,0,0,0,0,0,1,1,1,1
14485,0,0,0,0,0,0,0,1,1,1,1
14486,0,0,0,0,0,0,0,1,1,1,1
14496,0,0,0,0,0,0,0,1,1,1,1
14516,0,0,0,0,0,0,0,1,1,1,1
14524,0,0,0,0,0,0,0,1,1,1,1
14565,0,0,0,0,0,0,0,1,1,1,1
14567,0,0,0,0,0,0,0,1,1,1,1
14572,0,0,0,0,0,0,0,1,1,1,1
14612,0,0,0,0,0,0,0,1,1,0,0
14615,0,0,0,0,0,0,0,1,1,1,1
14634,0,0,0,0,0,0,0,1,1,1,1
14650,0,0,0,0,0,0,0,1,1,0,1
14652,0,0,0,0,0,0,0,1,1,0,0
14653,0,0,0,0,0,0,0,1,1,0,0
14672,0,0,0,0,0,0,0,1,1,1,1
14673,0,0,0,0,0,0,0,1,1,1,1
14674,0,0,0,0,0,0,0,1,1,1,1
14676,0,0,0,0,0,0,0,1,1,1,1
14684,0,0,0,0,0,0,0,1,1,1,1
14687,0,0,0,0,0,0,0,1,1,1,1
14689,0,0,0,0,0,0,0,1,1,1,1
14697,0,0,0,0,0,0,0,1,1,1,1
14712,0,0,0,0,0,0,0,1,1,0,0
14738,0,0,0,0,0,0,0,1,1,1,1
14769,0,0,0,0,0,0,0,1,1,1,1
14846,0,0,0,0,0,0,0,1,1,1,1
14860,0,0,0,0,0,0,0,1,1,1,1
14862,0,0,0,0,0,0,0,1,0,0,1
14895,0,0,0,0,0,0,0,1,1,1,1
14907,0,0,0,0,0,0,0,1,1,1,0
14908,0,0,0,0,0,0,0,1,1,1,0
14912,0,0,0,0,0,0,0,1,1,1,0
14924,0,0,0,0,0,0,0,1,1,1,0
14925,0,0,0,0,0,0,0,1,1,1,0
14946,0,0,0,0,0,0,0,1,1,1,0
14955,0,0,0,0,0,0,0,1,1,1,0
14959,0,0,0,0,0,0,0,1,1,1,0
14962,0,0,0,0,0,0,0,1,1,1,0
14963,0,0,0,0,0,0,0,1,1,1,0
14965,0,0,0,0,0,0,0,1,1,1,0
14978,0,0,0,0,0,0,0,1,1,1,0
14985,0,1,0,0,0,0,0,1,1,1,0
14988,0,0,0,0,0,0,0,1,1,1,0
